_label_do_not_consider	Sollten Sie vorab weitere Auskünfte zu dieser Stelle wünschen, steht Ihnen gerne Herr Malte Kurz zur Verfügung. Sie erreichen Malte Kurz unter Tel.0511 5102-24958oder per E-Mail unterkarriere@f-i.de.
_label_potential_skill_phrase	Kontinuierliche Weiterentwicklung des MES-Plattform im Sinne der Industrie 4.0
_label_do_not_consider	Firmenwagen zur Privatnutzung
_label_potential_skill_phrase	Du studierst einen technisch-wirtschaftlichen oder vergleichbaren Informatik-Studiengang
_label_potential_skill_phrase	Ausbildung/Studium im medizinischen Bereich oder Ausbildung/Studium im Bereich der Informatik bzw. vergleichbare Qualifikation
_label_potential_skill_phrase	Erfahrung mit agilen Arbeitsmethoden.
_label_potential_skill_phrase	Sicherstellung der Qualitätsanforderungen mittels manueller und standardisierter Tests
_label_paragraph_separator	Du möchtest also den Klimawandel vorantreiben? Und dabei gleichzeitig deinen beruflichen Einstieg in der IT finden? Gut, dass du hier bist, denn das geht bei uns. Bei energielenker solutions erwartet dich ein spannendes Umfeld zu den Themen Klimaschutz, Energiewende und nachhaltige Mobilität. Wir entwickeln Softwarelösungen für Digitalisierungsprojekte und ermöglichen die Verknüpfung von Automatisierung und Elektrotechnik für Kommunen, Energieerzeuger und Unternehmen.
_label_potential_skill_phrase	Freundliche, aufgeschlossene Kollegen in einem angenehmen Arbeitsumfeld sorgen für ein sehr gutes Betriebsklima.
_label_do_not_consider	Haag-Streit Simulation ist Pionier in der Entwicklung von Virtual-Reality-Simulatoren für die medizinische Ausbildung. Weltweit trainieren Augenärzte und Medizinstudenten ihre diagnostischen und chirurgischen Fähigkeiten an High-End-Simulatoren von VRmagic – ohne Belastung oder Risiko für einen Patienten. Bildverarbeitungs­komponenten für Machine Vision in Industrie und Wissenschaft bilden ein zweites Geschäftsfeld von VRmagic. Seit 2020 gehört das Unternehmen zu der Schweizer Haag-Streit Group. Am Firmenstandort in Mannheim arbeiten heute rund 70 Mitarbeiter.
_label_potential_skill_phrase	Mindestens drei Jahre Erfahrung in Entwicklung/Beratung in SAP®for Utilities
_label_job_title	Softwareentwickler Industrie 4.0 Lösungen (m/w/div.)
_label_do_not_consider	Werde Teil der All for One Group. Wir suchen derzeit für unsere Standorte inStuttgart, Heilbronn, Karlsruhe, Heidelberg, Memmingen, München, Dortmund, Düsseldorf, Göttingen, Hamburg, Leipzig, Wienoder imHomeofficeeinen
_label_potential_skill_phrase	Erfolgreich abgeschlossenes Studium der (Wirtschafts-)Informatik oder eine vergleichbare Ausbildung
_label_potential_skill_phrase	Du suchst dieoffene Kommunikationmit dem Kunden, kannst Gespräche moderieren und lässt keinen Zweifel daran, dass du zu jeder Zeit „Owner of the Process bist
_label_potential_skill_phrase	Gute Kenntnisse in der Messtechnik sowie Regelungstechnik
_label_do_not_consider	Dann möchten wir dich kennenlernen! Schick uns deinevollständigen Bewerbungsunterlagenentweder schnell und unkompliziert über unserOnline-Formularoder mit Bezug auf die ReferenznummerCONS-9-9Sper E-Mail anjobs@dcon.de.Uns interessiert besonders:
_label_do_not_consider	Zur Unterstützung unseres SAFELOG-Teams mit Hauptsitz in Markt Schwaben bei München suchen wir zum nächstmöglichen Zeitpunkt
_label_paragraph_separator	DEOS AG
_label_potential_skill_phrase	Du coachst Kolleg/-innen aus dem operativen Geschäft im Umgang mit unseren Softwarelösungen.
_label_do_not_consider	Zur Verstärkung unseres Teams haben wir folgende Position zu besetzen:
_label_do_not_consider	Birthday vouchers
_label_do_not_consider	Ein bodenständiges, seit über 40 Jahren erfolgreiches und zukunftsorientiertes, mittelständisches Familienunternehmen
_label_do_not_consider	Kollegiales und hochprofessionelles Team in einem modernen Arbeitsumfeld
_label_potential_skill_phrase	Sie erstellen die Entwurfs- und Ausführungsplanung von anspruchsvollen Gebäuden für unterschiedlichste Nutzungen wie z.B. Büro und Verwaltung oder Lehre und Forschung
_label_do_not_consider	We have just built a second business division with a focus on digital transformation in the healthcare and pharmaceutical space. Brilliant storytelling and the creation of unique Customer Experiences are in our DNA – bringing digital projects to life from conception to final distribution including the development of marketing campaigns across all kinds of industries is our passion.
_label_potential_skill_phrase	Diese Aufgaben warten auf Dich
_label_potential_skill_phrase	Erfahrung mit Softwareentwicklungspattern
_label_potential_skill_phrase	Ein sicherer Umgang mit Excel und grundlegende Englischkenntnisse runden dein Profil ab.
_label_paragraph_separator	Heinz von Heiden GmbH Massivhäuser
_label_potential_skill_phrase	Sehr gute Deutschkenntnisse in Wort und Schrift runden Dein Profil ab
_label_potential_skill_phrase	Planung und Umsetzung von Softwarekomponenten
_label_potential_skill_phrase	Kundenorientierung, Teamfähigkeit sowie eine analytische und zielorientierte Denk- und Arbeitsweise
_label_do_not_consider	Weinheim, Eschborn, Albstadt, Home Office
_label_do_not_consider	Bei Fritz Planung arbeiten Sie bei einem der bedeutendsten Planungsbüros Deutschlands. Wir bieten Ihnen – neben außergewöhnlich interessanten Zukunftsprojekten – eine ganze Reihe von Vergünstigungen:
_label_paragraph_separator	GRIMME IT: Gemeinsam Erfolg ernten – Smart, digital, vernetzt.
_label_potential_skill_phrase	Du erhebst die konkreten Anforderungen, triffst die Auswahl über die geeignete Architektur (Splunk on-premise, Splunk Cloud) und designst und implementierst die Anwendungen selbständig bzw. gemeinsam im Team.
_label_potential_skill_phrase	Erfahrung in der Implementierung von agilen und klassischen Softwareprojekten
_label_potential_skill_phrase	Erstellen von Komponenten für den Datenimport
_label_potential_skill_phrase	tiefgehende methodische Kenntnisse beispielsweise in Reliability Engineering- oder Six Sigma-Methoden, FMEA, Statistische Methoden oder Monte Carlo Simulation
_label_potential_skill_phrase	Flexibilität und Offenheit für neue und komplexe Herausforderungen
_label_potential_skill_phrase	Du besitzt ein ausgeprägtes Prozess- und Technikverständnis für IT-Services der Fiducia & GAD IT AG, bevorzugt in den eingesetzten Verzeichnisdiensten (RACF, AD, LDAP) oder Plattformen (Linux, AIX, Windows etc.)?
_label_do_not_consider	Köln, Halle (Westfalen), Essen
_label_do_not_consider	Mit über 13 Mio. DSL- und Mobilfunk-Verträgen ist 1&1 einer der größten deutschen Access-Anbieter. Wir sind stark, aber trotzdem schnell. Und darum dem Markt immer einen Schritt voraus.
_label_potential_skill_phrase	Erfahrung im Betrieb von Datenbanken und Webanwendungen (Apache, Tomcat, MySQL)
_label_paragraph_separator	Software-Developer (m/f/d)
_label_do_not_consider	sind ein dynamisches und agiles Team in einem jungen Unternehmen
_label_do_not_consider	Sagemcom Dr. Neuhaus GmbHFrau Sari KrantzPapenreye 65, 22453 HamburgTelefon:+49 (40) 55304 501jobs@neuhaus.dewww.sagemcom.com/neuhaus
_label_do_not_consider	Starre Zuständigkeiten und Kompetenzgerangel gibt es bei uns nicht. Wir übernehmen in allen Projektphasen gemeinsam die Verantwortung.
_label_potential_skill_phrase	Coordinating with partners to create and execute business plans to meet sales goals
_label_do_not_consider	Einen sicheren Arbeitsplatz und eine Tätigkeit mit viel Eigenverantwortung
_label_paragraph_separator	Softwareentwickler Cobol (m/w/d)
_label_potential_skill_phrase	Verantwortung für die Modernisierung und Erweiterung der bestehenden IT-Landschaft mit dem Schwerpunkt auf Applikationslösungen
_label_potential_skill_phrase	Sehr gute analytische Fähigkeiten, Eigenverantwortung und Effizienz ergänzen Ihr Profil
_label_potential_skill_phrase	Des Weiteren besitzen Sie Erfahrungen mit der Admini­stration von Cloudlösungen, insbesondere Azure AD und Office365 (Teams, OneDrive for Business)
_label_potential_skill_phrase	Mehrjährige Projektmanagement-/Projektleitungserfahrung in großen, risikoreichen oder strategischen Projekten/Programmen
_label_paragraph_separator	Die Hochschule Karlsruhe – Technik und Wirtschaft ist mit rund 7.000 Studierenden eine der größten Hochschulen für angewandte Wissenschaften Baden-Württembergs und hat neben der Lehre einen deutlichen Schwerpunkt in der angewandten Forschung. Die Hochschule verfügt über die Fakultäten Architektur und Bauwesen, Elektro- und Informationstechnik, Informatik und Wirtschaftsinformatik, Informationsmanagement und Medien, Maschinenbau und Mechatronik sowie Wirtschaftswissenschaften. Die Studienangebote zeichnen sich durch hohe praxisorientierte Lehrinhalte und herausragende Studienbedingungen aus. Die Hochschule weist sehr gute Rankingergebnisse auf und arbeitet eng mit der regionalen und überregionalen Wirtschaft zusammen.
_label_do_not_consider	Starting date:ImmediatelyLocation:Hamburg or RostockWorking time:Full timeWorking experience:Experienced
_label_do_not_consider	Essen, Hamburg, Köln, Wien, Deutschland, Österreich
_label_potential_skill_phrase	Service- und kunden­orientiert im Kontakt mit internen und externen Ansprech­partnern
_label_job_title	IT System Engineer (m/w/d) Unified Endpoint Management System
_label_do_not_consider	Softwareentwickler (m/w/d) .NET, Angular, Reactin Hamburg
_label_potential_skill_phrase	Sicheres Auftreten, gute Präsentationsfähigkeiten, hohe Kommunikations- und Koordinationsfähigkeiten sowie Durchhaltevermögen, ausgeprägte Teamfähigkeit und soziale Kompetenz
_label_do_not_consider	Aber das wichtigste ist: Bei uns findet jeder seinen Platz im Team und jeder trifft auf Akzeptanz und Offenheit. Junge wie Best-Ager, Tattoo- und Tierliebhaber, Nerds wie Anzugträgerinnen, Männer in Elternzeit wie Frauen in Führungspositionen – und natürlich auch alle irgendwo dazwischen.
_label_paragraph_separator	Software Solution Developer (m/w/d) für Mechatronik und Robotik-Systeme in Direktanstellung bei unserem Mandanten
_label_potential_skill_phrase	Develop a strategy for our platform and do PoCs to present your ideas
_label_paragraph_separator	CCL Design Stuttgart GmbH
_label_job_title	IT Supporter PLM m/w/d
_label_potential_skill_phrase	Abwechslungsreiche Projektmanagement-Tätigkeiten.
_label_potential_skill_phrase	Gesundheitsökonomie, Health Technology Assessment
_label_potential_skill_phrase	You are guided by the agile manifesto to develop our global business processes.
_label_potential_skill_phrase	Sicherstellung der übergreifenden Abstimmung und Umsetzung neuer Test- und Releaseprozesse innerhalb der Organisation
_label_potential_skill_phrase	Software Engineering
_label_potential_skill_phrase	Service- und Teamorientierung, sowie ein sicheres Auftreten mit sehr guten Englisch-kenntnissen
_label_do_not_consider	Jeden Tag eine Idee besser.GSP. Leads to destination.
_label_potential_skill_phrase	Selbstverständlich sind Sie kommunikativ und handeln mit Engagement und exzellenten Umgangsformen sehr kunden- und serviceorientiert.
_label_potential_skill_phrase	Erfahrungen bei der Verwendung von Security-Mechanismen (z. B. Signaturen und Zertifikate) sind von Vorteil
_label_do_not_consider	Ingenieur Automatisierungs- und Regelungstechnik (m/w/d)
_label_potential_skill_phrase	Mindestens 2 Jahre Berufserfahrung im Payment (Zahlungsverkehr, P2P, Acquiring)
_label_potential_skill_phrase	Evaluation neuer Technologien und Frameworks
_label_potential_skill_phrase	Du hast sehr gute Deutschkenntnisse in Wort und Schrift. Englischkenntnisse sind vorteilhaft. Du kommunizierst gerne, sowohl mündlich als auch schriftlich.
_label_potential_skill_phrase	Du besitzt erste Erfahrungen inJava, dem Java-Ökosystem oder anderen Programmiersprachen.
_label_potential_skill_phrase	Du zeichnest Dich durch eine kreative und lösungsorientierte Arbeitsweise auszeichnest und hast idealerweise erste Erfahrung im Bereich der Datenanalyse und -visualisierung
_label_do_not_consider	Wir die LIT
_label_do_not_consider	Software Entwickler PHP (m/w/d) E-Commerce
_label_potential_skill_phrase	Sie möchten unsere Kunden deutschlandweit betreuen, besitzen verhandlungssichere Deutschkenntnisse und bringen eine Bereitschaft zu reisen mit?
_label_do_not_consider	Die DDV Mediengruppe, eines der großen regionalen Medienunternehmen, ist Herausgeber der Sächsischen Zeitung, der Morgenpost Sachsen sowie der bekannten Internetportale sächsische.de und tag24.de. Innerhalb der Unternehmensgruppe hat sich dieDDV Sachsen GmbHinsbesondere in den Bereichen Anzeigen, Vertrieb und Marketing profiliert. Wir suchen zur Verstärkung unseres Teams ab sofort einenEntwickler Business Intelligence (m/w/d) -Unbefristet // Vollzeit oder Teilzeit // Standort Dresden
_label_potential_skill_phrase	Konzeption und Entwicklung von Softwarekomponenten (Java) für das Backend, das für autonom fahrende Züge Daten bereitstellt (z. B. Umgebungs- und Infrastrukturdaten)
_label_potential_skill_phrase	Konsolidierung und Weiterentwicklung unseres Monitorings und Loggings
_label_do_not_consider	Weitere Informationen zu Deiner Karriere bei AXA findest Du  unter:www.AXA.de/karriere
_label_potential_skill_phrase	Sehr gute konzeptionelle und analytische Fähigkeiten, sowie sehr gute Deutsch- und gute Englischkenntnisse
_label_potential_skill_phrase	Du gestaltest gerne moderne Cloud Architekturen auf Basis von Microsoft Azure und setzt deine Projekte erfolgreich möglichst im Sinne des Cloud Mindsets mit abstrakten Azure Services (Serverless, Cloud Native) um? Dann bist du bei uns genau richtig!Als Profi für Cloud Architekturen auf Basis von Microsoft Azure berätst du unsere Kunden, unterstützt bei der Projektanbahnung und bist verantwortlich für das Design der Anwendungsarchitekturen. In diesem Kontext arbeitest du an der Konzeption modernster, cloudbasierter Lösungen - beginnend bei der Definition der passenden Strategie bis hin zur Implementierung.Weiterhin übernimmst du folgende Aufgaben:
_label_do_not_consider	Interessante Einblicke in viele Branchen und Märkte
_label_paragraph_separator	Consultant Digital Transformation (w/d/m)
_label_potential_skill_phrase	Erfolgreich abgeschlossenes Studium im Bereich Elektrotechnik, technische Informatik oder vergleichbarer Disziplinen
_label_do_not_consider	Wir sind heute [movers] und morgen [shapers].Als [movers] sind wir strategische und überzeugende Vordenker*innen in einer der führenden europäischen Management- und Technologieberatung. Wir unterstützen unsere Kunden, treiben Ideen voran und inspirieren. Als [shapers] formen wir konkrete Lösungen und gestalten Prozesse. Wir nutzen innovative Technologien und eröffnen so neue Wege. So ist jede*r von uns stets beides: [mover & shaper]. Gemeinsam sind wir weltweit 46.000 [movers & shapers] - und uns alle eint das Ziel, mithilfe digitaler Technologien die Zukunft für unsere Kunden erfolgreich zu gestalten.Bist Du auch ein [mover & shaper]? Dann suchen wir Dich als:
_label_potential_skill_phrase	Aufgabenschwerpunkte
_label_potential_skill_phrase	Abgeschlossenes Studium oder Berufsausbildung (z. B. Fachinformatiker für Systemintegration (m/w/d)) oder gleichwertige Fähigkeiten und Erfahrungen aufgrund langjähriger praktischer Berufstätigkeit in wesentlichen Teilen des Aufgabengebietes
_label_potential_skill_phrase	Sicherstellung des Betriebs der vor Ort oder in der Cloud eingesetzten SAP-Systeme im engen Austausch mit den relevanten Fachbereichen der Kunden
_label_potential_skill_phrase	Fachliche Führung des Projektteams
_label_potential_skill_phrase	Sehr hohes Maß an Qualitätsbewusstsein
_label_potential_skill_phrase	Was Ihre Leidenschaft für Entwicklung mit unserer Leidenschaft für E-Health bewirken kann, können Sie bei uns hautnah erleben! Wie unsere rasant anwachsende Nutzerbasis wachsen auch unsere verschiedenen Produktteams. Sie sind ein Backend Developer (m/w/d), der den Deep-Dive ins Gesundheitswesen sucht? Und nebenbei mit seinem Code Prozesse verbessern will, die einen maßgeblichen Beitrag zur Verbesserung des Gesundheitswesens leisten? Dann freuen wir uns auf Sie!
_label_do_not_consider	Wir kommunizieren offen, auf Augenhöhe und duzen uns.
_label_potential_skill_phrase	Basic expertise in opera­ting systems e.g. in AIX, Red Hat, CentOS.
_label_potential_skill_phrase	Projektleitung und methodisch konsequente Durchführung von übergreifenden Innovations- und Software-Entwicklungsprojekten
_label_potential_skill_phrase	Sie managen die Komplexität unseres CRM-Systems im Hin­blick auf die Anwendungs­land­schaft und die dazu­gehörigen technischen Schnitt­stellen
_label_potential_skill_phrase	Pflege und Weiterentwicklung des Audio-Framework
_label_potential_skill_phrase	Zusammen mit unseren Dienstleistern entwickeln und konzipieren Sie ansprechende UI-Lösungen
_label_paragraph_separator	RCS – Wir schreiben nicht einfach nur Software, wir steuern Unternehmen Lassen Sie uns nicht länger warten – werden Sie Teil unseres Teams!
_label_do_not_consider	Mehr Informationen finden Sie auf unsererKarriereseite.
_label_potential_skill_phrase	Interne Auftragsabwicklung in der Kommunikation mit Fachabteilungen
_label_potential_skill_phrase	aktiv Projektumfang und -risiken zur Identifizierung von potenziellen Problemen darstellen und berichten.
_label_potential_skill_phrase	Überzeugend abgeschlossenes Masterstudium in einem MINT-Fach, gerne mit Promotion
_label_potential_skill_phrase	Analyse der Anforderungen bzw. Konzepte sowie Definition von Softwaredesigns und Implementierungsprozessen
_label_do_not_consider	Fahrtkostenzuschuss für den ÖPNV
_label_do_not_consider	Ein gleichzeitig professionelles wie sympathisches Umfeld in einem dynamisch wachsenden Unternehmen mit einer außergewöhnlichen Firmenkultur
_label_potential_skill_phrase	Du studierst berufsbegleitend an der Hochschule Mainz - die Ausbildungsinhalte werden dir ergänzend an der Berufsschule in Mainz vermittelt.
_label_potential_skill_phrase	IT-Anforderungen im Ticketsystem (Atlassian Jira) annehmen, qualifizieren und bearbeiten
_label_potential_skill_phrase	Eine kontinuierliche fachliche und persönliche Weiterentwicklung ist für Sie selbstverständlich.
_label_potential_skill_phrase	Bereitschaft zu kontinuierlichem Lernen
_label_potential_skill_phrase	Überwachung der wirksamen Umsetzung vereinbarter Maß­nahmen
_label_potential_skill_phrase	... Lust hast, verschiedene Paket-/Image Server (NuGet, NPM, Artifactory) zu verwalten
_label_do_not_consider	Zur Verstärkung unseres Teams suchen wir für den StandortReutlingenzum nächstmöglichen Zeitpunkt eine/n
_label_potential_skill_phrase	Abgeschlossenes Studium der Informatik oder eine Ausbildung zum Fachinformatiker Systemintegration in Verbindung mit mehrjähriger Berufserfahrung
_label_do_not_consider	Vielseitige Weiterbildungsmöglichkeiten, z.B. über das Zentrale Mitarbeiter Fortbildungsprogramm oder in Kooperation mit der Hamburger Fernhochschule
_label_potential_skill_phrase	Abgeschlossenes Studium oder vergleichbare Ausbildung mit entsprechender Berufserfahrung
_label_potential_skill_phrase	Erfahrungen mit agilen Methoden in der Softwareentwicklung (bspw. Scrum)
_label_potential_skill_phrase	Entwicklung und Optimierung von Automatisierungsprozessen
_label_potential_skill_phrase	Sie identifizieren interessante Marktlösungen für die Umsetzung der konzernweiten Digitalisierungsstrategie
_label_potential_skill_phrase	ein erfolgreich abgeschlossenes technisches Studium im Fach Physik, Maschinenbau, Mechatronik oder einer vergleichbaren Fachrichtung
_label_potential_skill_phrase	Mehrjährige Berufserfahrung und sehr gute Kenntnisse in der Softwareentwicklung mit C# / .NET, idealerweise auch SOA
_label_potential_skill_phrase	In enger Abstimmung mit unseren Schnitt­stellen entwickeln Sie Ideen und Konzepte zur stetigen Optimierung des Systems
_label_do_not_consider	Vergünstigte und vielfältige Speiseauswahl in unserer modernen Kantine
_label_do_not_consider	Neben abwechslungsreichen Programmieraufgaben und der Möglichkeit eigene Ideen umzusetzen, erwartet Sie bei LOGSOL außerdem Folgendes: Mitarbeit an herausfordernden Projekten für namhafte, international tätige Kunden, eine individuelle und zukunftsorientierte Weiterentwicklung sowie flexible Arbeitsbedingungen und ein unbefristeter Arbeitsvertrag. Dabei können Sie sich außerdem auf regelmäßige Firmenevents und ein kreatives Arbeiten in einem hochmotivierten Team freuen.
_label_do_not_consider	Bei Canon erhalten Sie die Unterstützung für Ihre berufliche Entwicklung, die Sie benötigen, um Ihre Rolle bei uns bestmöglich auszufüllen; von Menschen, die Ihre Ambitionen teilen. Dabei ist uns wichtig, dass Sie die Freiheit haben Neues auszuprobieren, Ihre Perspektive einzubringen und im Team Wissen offen auszutauschen.
_label_potential_skill_phrase	Controlling des Portfolios nach Leistung und Compliance mit Vertragsanforderungen (u.a. SLAs) inkl. Problemverfolgung bis zur Eskalation
_label_potential_skill_phrase	Reisebereitschaft ein bis zwei Tage pro Woche
_label_do_not_consider	Motivierte und engagierte Teams, flache Hierarchien sowie offene Kommunikation
_label_potential_skill_phrase	Datenbankprogrammierung (SQL, PL/SQL) sowie Java
_label_do_not_consider	Eine vertrauensvolle und offene Unternehmenskultur ohne Dresscode, in der sich jeder duzt und Respekt und Wertschätzung wichtige Säulen unserer Unternehmenskultur sind
_label_potential_skill_phrase	Gute Kommunikation mit allen Schnittstellen
_label_paragraph_separator	Santander Consumer Bank AG
_label_do_not_consider	Flexibel für Freizeit und FamilieUnfaire Überstunden finden wir genauso blöd wie Du! Wir setzen auf flexible Arbeitszeiten und individuelle Home-Office-Lösungen. Dazu kommen 30 Tage Urlaub.
_label_do_not_consider	Für Fragen stehen wir Ihnen auch kurzfristig gerne unter der Rufnummer+49 (0)89 / 96106 4719zur Verfügung.
_label_do_not_consider	Zahlreiche weitere Benefits wie beispielsweise ein Jobticket und 25% Rabatt auf unternehmenseigene Produkte
_label_potential_skill_phrase	Fortgeschrittene Datenbankkenntnisse in PosgreSQL, Erfahrung mit Datenbereinigung
_label_potential_skill_phrase	Selbständige sowie serviceorientierte Arbeitsweise
_label_potential_skill_phrase	Sie haben mehrjährige Erfahrungen mit TypeScript, Angular, HTML5 und CSS/Less/Sass
_label_potential_skill_phrase	Kenntnisse in Microsoft Dynamics 365 FO/SCM
_label_potential_skill_phrase	gute Kommunikationsfähigkeiten, um den Informationsfluss sicherzustellen
_label_paragraph_separator	Sind Sie neugierig geworden?
_label_do_not_consider	Weitere Vorteile und Zusatz­leistungen: Profitiere von weiteren Leistungen wie z. B. Mitarbeiter­rabatt, Fahrrad-Leasing (Jobrad), Urlaubs- und Weihnachts­geld sowie betrieb­licher Alters­vor­sorge.
_label_potential_skill_phrase	In deiner Rolle steuerst du deine (Weiter-)Entwicklungsprojekte und das eingebundene Team (Fachabteilungen, Agenturen) erfolgreich durch alle Phasen – von der Anforderungsanalyse über die Konzeption bis zum erfolgreichen Release.
_label_potential_skill_phrase	gemeinsamen interdisziplinären Austausch
_label_potential_skill_phrase	Projektarbeit im Umfeld der Digitalisierung und Logistik 4.0
_label_potential_skill_phrase	Sie haben Ihr Studium im Bereich Elektronik, technische Informatik oder in einer vergleichbaren Fachrichtung erfolgreich abgeschlossen
_label_potential_skill_phrase	Gute Kenntnisse in der Administration folgender IT Infrastrukturthemen (Windows Clientsysteme, Windows 10, Windows Server ab 2012)
_label_potential_skill_phrase	Abgeschlossenes Studium der Wirtschafts­wissen­schaften, (Wirt­schafts-)Infor­ma­tik, Physik oder (Wirtschafts-)Mathe­matik bzw. eine ver­gleich­bare Quali­fi­kation oder Berufs­erfahrung
_label_potential_skill_phrase	Eine abgeschlossene IHK-Ausbildung als Fachinformatikerin / Fachinformatiker (Schwerpunkt Anwendungsentwicklung bzw. Systemintegration) und möglichst einschlägige Berufserfahrung
_label_potential_skill_phrase	Ansprechpartner und Manager unserer IT-Dienstleister, die Verantwortung für den unternehmensweiten IT-Support und die gesamte IT-Ausstattung haben, sowie Verwaltung aller IT-Lizenzen und -Verträge
_label_do_not_consider	Förderung der Work-Life-Balance durch flexible Arbeitszeiten und flexiblen Jahresurlaub (Urlaubstage zukaufbar)
_label_do_not_consider	Mit flachen Hierarchien bieten wir technologisch und ökonomisch hochinteressante Aufgaben für qualifizierte Mitarbeiter. Zur Verstärkung unsereres IT-Teams suchen wir Sie in Vollzeit.
_label_do_not_consider	SAP Manager (m/w/d) UI/ UX Fiori
_label_potential_skill_phrase	Konfiguration und Parametrierung unterschiedlicher Prüfstandstypen und des Automatisierungssystems
_label_potential_skill_phrase	Organisation, Stakeholdermanagement, interdisziplinäre Zusammenarbeit sowie Projekte fokussiert vorantreiben - das bereitet Ihnen große Freude und lässt Sie aufblühen.
_label_potential_skill_phrase	Kostenfreie Sozialberatung in allen Lebenslagen
_label_do_not_consider	Dann freuen wir uns auf Ihre Bewerbung als Arbeitsvorbereiter RB/SF (w/m/d) / Mitarbeiter Technischer Innendienst (w/m/d). Über den Button Online bewerben können Sie in nur wenigen Minuten Ihre Bewerbung einreichen. Wir möchten den Bewerbungsprozess so schlank wie möglich halten, daher benötigen wir kein Anschreiben von Ihnen.
_label_potential_skill_phrase	Du zeigst unseren Kunden Best-Practice Methoden im Bereich der IT auf und hilfst unseren Kunden bei der Auswahl geeigneter Services zur Problemlösung
_label_do_not_consider	Erlebniskarte mit ca. 500 € Jahresguthaben für all unsere Erlebnisse ODER kostenlose Mitgliedschaft im Fitnesscenter Body & Soul
_label_job_title	Controller / Spezialist Business Intelligence (w/m/d)
_label_potential_skill_phrase	idealerweise Kenntnisse und Erfahrungen mit Microsoft SQL Servern
_label_potential_skill_phrase	Flexible Arbeitszeitgestaltung
_label_do_not_consider	Siegburg
_label_do_not_consider	Getränke und Obst for free
_label_paragraph_separator	Wir, die HiBit Computer GmbH verstehen uns als Full-Service Systemhaus. Nicht nur in und um Hamburg, auch international betreuen wir unsere kleinen und mittelständischen Kunden. Wir haben unser Produkt-Portfolio hauptsächlich auf „Kommunikation am Arbeitsplatz“ ausgerichtet und suchen zum nächstmöglichen Termin eine Verstärkung (m/w/d) unseres Teams für die Betreuung unserer Hamburger Kunden.
_label_potential_skill_phrase	Entwicklung, Anpassung und Erweiterung von Microsoft Dynamics 365 Sales und Finance & Operations (Cloud)
_label_paragraph_separator	Fühlen Sie sich angesprochen?
_label_potential_skill_phrase	Als Fachcoach (m/w/d) unterstützt du unsere Entwickler bei der Weiterentwicklung (z. B. Test-driven Development, Code-Dokumentation, Softwarearchitektur, Microservices) und führst Code Reviews durch
_label_potential_skill_phrase	Fundierte Berufserfahrung im Arbeiten mit SAP R3 und SAP S/4 HANA
_label_do_not_consider	SOVDWAER GmbHFranckstr. 5 • 71636 LudwigsburgTelefon07141/93733-0www.sovdwaer.de/jobsjobs@sovdwaer.de
_label_job_title	Lösungsarchitekt (m/w/d)
_label_potential_skill_phrase	Neu- und Weiterentwicklung sowie Betreuung des LIMS
_label_job_title	IT Systemadministrator Schwerpunkt VMware (m/w/d) - Fachinformatiker Systemintegration VMware / Storage
_label_job_title	Software Engineer (m/w/d) als Java Fullstack Entwickler im BPMN Umfeld
_label_do_not_consider	Bitte senden Sie Ihre Bewerbung anbewerbung@oerag.de(als PDF-Anhang) oder an die ÖRAG Rechtsschutzversicherungs-AG, Hansaallee 199, 40549 Düsseldorf. Geben Sie bitte Ihren frühestmöglichen Eintrittstermin und Ihre Gehaltsvorstellung an. Haben Sie vorab noch Fragen? Frau Tanja Hummelt steht Ihnen gern unter0211 529-5392zur Verfügung!
_label_potential_skill_phrase	Sicheres Auftreten und Erfahrung in der Zusammenarbeit mit internationalen Teams von Vorteil
_label_potential_skill_phrase	In jedem Fall sind Sie bewandert in der Administration von IBM i (AS/400)-Servern
_label_potential_skill_phrase	Sehr gute Kenntnisse Microsoft Exchange 2016 und 2019 und Active Directory
_label_do_not_consider	erstklassigen berufsbegleitenden Unterricht sowie Prüfungsvorbereitungskurse
_label_potential_skill_phrase	Umsetzung von Grafik-Layouts in HTML/CSS/Javascript mit anschließender Einbindung in das Content-Management-System
_label_potential_skill_phrase	1st & 2nd Level Support für die benutzten Plattformen
_label_potential_skill_phrase	Mehrjährige Berufserfahrung im vorgenannten Umfeld, idealerweise im Bereich E-Commerce und/oder Handel
_label_potential_skill_phrase	Analysiere und bewerte Softwarefehler und nimm deren Korrektur vor.
_label_do_not_consider	Radeberg
_label_job_title	PCB Designer (w/m/d)
_label_do_not_consider	Überdurchschnittliche Bezahlung, Ausstattung mit höchst­wertigem Equipment, Concierge Service, Personal Coach sowie ein attraktives Dienst­wagen­programm
_label_potential_skill_phrase	Zudem unterstützt du uns bei der Verbesserung und Weiterentwicklung unserer Software
_label_potential_skill_phrase	Expertise in the medium-voltage range and ideally experience in the field of photovoltaics
_label_do_not_consider	eine Betriebskindertagesstätte auf dem Forschungsgelände
_label_potential_skill_phrase	Stärken in Mathematik und Englisch
_label_paragraph_separator	Project Coordinator (m/w/d) Retail IT
_label_potential_skill_phrase	Sie sind verantwortlich für die technische Planung, Leitung, Koordinierung und Realisierung von komplexen Kundenaufträgen und strategischen Projekten im übertragenen Verantwortungsbereich.
_label_do_not_consider	Überdurchschnittliche Anzahl an Urlaubstagen und weitere attraktive Zusatzleistungen
